name,description
TBCF SMEAR NEGATIVE PULMONARY 5 14 F,NULL
TBCF SMEAR NEGATIVE PULMONARY 5 14 M,NULL
TBCF SMEAR NEGATIVE PULMONARY 55 64 F,NULL
TBCF SMEAR NEGATIVE PULMONARY 55 64 M,NULL
TBCF SMEAR NEGATIVE PULMONARY 65+ F,NULL
TBCF SMEAR NEGATIVE PULMONARY 65+ M,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 0 4 F,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 0 4 M,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 15 24 F,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 15 24 M,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 25 34 F,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 25 34 M,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 35 44 F,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 35 44 M,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 45 54 F,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 45 54 M,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 5 14 F,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 5 14 M,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 55 64 F,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 55 64 M,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 65+ F,NULL
TBCF SMEAR POSITIVE PULMONARY NEW CASES 65+ M,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 0 4 F,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 0 4 M,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 15 24 F,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 15 24 M,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 25 34 F,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 25 34 M,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 35 44 F,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 35 44 M,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 45 54 F,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 45 54 M,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 5 14 F,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 5 14 M,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 55 64 F,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 55 64 M,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 65+ F,NULL
TBCF SMEAR POSITIVE PULMONARY RELAPSES 65+ M,NULL
TBCF TREATMENT AFTER FAILURE 0 4 F,NULL
TBCF TREATMENT AFTER FAILURE 0 4 M,NULL
TBCF TREATMENT AFTER FAILURE 15 24 F,NULL
TBCF TREATMENT AFTER FAILURE 15 24 M,NULL
TBCF TREATMENT AFTER FAILURE 25 34 F,NULL
TBCF TREATMENT AFTER FAILURE 25 34 M,NULL
TBCF TREATMENT AFTER FAILURE 35 44 F,NULL
TBCF TREATMENT AFTER FAILURE 35 44 M,NULL
TBCF TREATMENT AFTER FAILURE 45 54 F,NULL
TBCF TREATMENT AFTER FAILURE 45 54 M,NULL
TBCF TREATMENT AFTER FAILURE 5 14 F,NULL
TBCF TREATMENT AFTER FAILURE 5 14 M,NULL
TBCF TREATMENT AFTER FAILURE 55 64 F,NULL
TBCF TREATMENT AFTER FAILURE 55 64 M,NULL
TBCF TREATMENT AFTER FAILURE 65+ F,NULL
TBCF TREATMENT AFTER FAILURE 65+ M,NULL
TBCF TREATMENT AFTER LOST 0 4 F,NULL
TBCF TREATMENT AFTER LOST 0 4 M,NULL
TBCF TREATMENT AFTER LOST 15 24 F,NULL
TBCF TREATMENT AFTER LOST 15 24 M,NULL
TBCF TREATMENT AFTER LOST 25 34 F,NULL
TBCF TREATMENT AFTER LOST 25 34 M,NULL
TBCF TREATMENT AFTER LOST 35 44 F,NULL
TBCF TREATMENT AFTER LOST 35 44 M,NULL
TBCF TREATMENT AFTER LOST 45 54 F,NULL
TBCF TREATMENT AFTER LOST 45 54 M,NULL
TBCF TREATMENT AFTER LOST 5 14 F,NULL
TBCF TREATMENT AFTER LOST 5 14 M,NULL
TBCF TREATMENT AFTER LOST 55 64 F,NULL
TBCF TREATMENT AFTER LOST 55 64 M,NULL
TBCF TREATMENT AFTER LOST 65+ F,NULL
TBCF TREATMENT AFTER LOST 65+ M,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 0 4 FEMALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 0 4 MALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 15 14 MALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 15 24 FEMALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 15 24 MALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 25 34 FEMALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 25 34 MALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 35 44 FEMALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 35 44 MALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 45 54 FEMALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 45 54 MALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 5 14 FEMALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 5 14 MALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 55 64 FEMALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 55 64 MALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 64+> MALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 65+> FEMALE,NULL
TBHIVC STARTED ART B4 TREATMENT AGE 65+> MALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 0 4 FEMALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 0 4 MALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 15 14 MALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 15 24 FEMALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 15 24 MALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 25 34 FEMALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 25 34 MALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 35 44 FEMALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 35 44 MALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 45 54 FEMALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 45 54 MALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 5 14 FEMALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 5 14 MALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 55 64 FEMALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 55 64 MALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 65+> FEMALE,NULL
TBHIVC STARTED ART WHILE ON TREATMENT AGE 65+> MALE,NULL
TBHIVC STARTED CPT AGE 0 4 FEMALE,NULL
TBHIVC STARTED CPT AGE 0 4 MALE,NULL
TBHIVC STARTED CPT AGE 15 24 FEMALE,NULL
TBHIVC STARTED CPT AGE 15 24 MALE,NULL
TBHIVC STARTED CPT AGE 25 34 FEMALE,NULL
TBHIVC STARTED CPT AGE 25 34 MALE,NULL
TBHIVC STARTED CPT AGE 35 44 FEMALE,NULL
TBHIVC STARTED CPT AGE 35 44 MALE,NULL
TBHIVC STARTED CPT AGE 44 54 FEMALE,NULL
TBHIVC STARTED CPT AGE 45 54 FEMALE,NULL
TBHIVC STARTED CPT AGE 45 54 MALE,NULL
TBHIVC STARTED CPT AGE 5 14 FEMALE,NULL
TBHIVC STARTED CPT AGE 5 14 MALE,NULL
TBHIVC STARTED CPT AGE 55 64 FEMALE,NULL
TBHIVC STARTED CPT AGE 55 64 MALE,NULL
TBHIVC STARTED CPT AGE 65+> FEMALE,NULL
TBHIVC STARTED CPT AGE 65+> MALE,NULL
TBHIVC TB CASES REGISTERED AGE 0 4 FEMALE,NULL
TBHIVC TB CASES REGISTERED AGE 0 4 MALE,NULL
TBHIVC TB CASES REGISTERED AGE 15 24 FEMALE,NULL
TBHIVC TB CASES REGISTERED AGE 15 24 MALE,NULL
TBHIVC TB CASES REGISTERED AGE 25 34 FEMALE,NULL
TBHIVC TB CASES REGISTERED AGE 25 34 MALE,NULL
TBHIVC TB CASES REGISTERED AGE 35 44 FEMALE,NULL
TBHIVC TB CASES REGISTERED AGE 35 44 MALE,NULL
TBHIVC TB CASES REGISTERED AGE 45 54 FEMALE,NULL
TBHIVC TB CASES REGISTERED AGE 45 54 MALE,NULL
TBHIVC TB CASES REGISTERED AGE 5 14 FEMALE,NULL
TBHIVC TB CASES REGISTERED AGE 5 14 MALE,NULL
TBHIVC TB CASES REGISTERED AGE 55 64 FEMALE,NULL
TBHIVC TB CASES REGISTERED AGE 55 64 MALE,NULL
TBHIVC TB CASES REGISTERED AGE 65+> FEMALE,NULL
TBHIVC TB CASES REGISTERED AGE 65+> MALE,NULL
TBHIVC TOTAL ON ART 15 24 MALE,NULL
TBHIVC TOTAL ON ART AGE 0 4 FEMALE,NULL
TBHIVC TOTAL ON ART AGE 0 4 MALE,NULL
TBHIVC TOTAL ON ART AGE 15 24 FEMALE,NULL
TBHIVC TOTAL ON ART AGE 15 24 MALE,NULL
TBHIVC TOTAL ON ART AGE 25 34 FEMALE,NULL
TBHIVC TOTAL ON ART AGE 25 34 MALE,NULL
TBHIVC TOTAL ON ART AGE 35 44 FEMALE,NULL
TBHIVC TOTAL ON ART AGE 35 44 MALE,NULL
TBHIVC TOTAL ON ART AGE 45 54 FEMALE,NULL
TBHIVC TOTAL ON ART AGE 45 54 MALE,NULL
TBHIVC TOTAL ON ART AGE 5 14 FEMALE,NULL
TBHIVC TOTAL ON ART AGE 5 14 MALE,NULL
TBHIVC TOTAL ON ART AGE 54 64 MALE,NULL
TBHIVC TOTAL ON ART AGE 55 64 FEMALE,NULL
TBHIVC TOTAL ON ART AGE 55 64 MALE,NULL
TBHIVC TOTAL ON ART AGE 65+> FEMALE,NULL
TBHIVC TOTAL ON ART AGE 65+> MALE,NULL
TBHIVC TOTAL ON ARTT AGE 0 4 FEMALE,NULL
TBHIVC TOTAL TESTED AGE 0 4 FEMALE,NULL
TBHIVC TOTAL TESTED AGE 0 4 MALE,NULL
TBHIVC TOTAL TESTED AGE 15 24 FEMALE,NULL
TBHIVC TOTAL TESTED AGE 15 24 MALE,NULL
TBHIVC TOTAL TESTED AGE 25 34 FEMALE,NULL
TBHIVC TOTAL TESTED AGE 25 34 MALE,NULL
TBHIVC TOTAL TESTED AGE 35 44 FEMALE,NULL
TBHIVC TOTAL TESTED AGE 35 44 MALE,NULL
TBHIVC TOTAL TESTED AGE 45 54 FEMALE,NULL
TBHIVC TOTAL TESTED AGE 45 54 MALE,NULL
TBHIVC TOTAL TESTED AGE 5 14 FEMALE,NULL
TBHIVC TOTAL TESTED AGE 5 14 MALE,NULL
TBHIVC TOTAL TESTED AGE 55 64 FEMALE,NULL
TBHIVC TOTAL TESTED AGE 55 64 MALE,NULL
TBHIVC TOTAL TESTED AGE 65+> FEMALE,NULL
TBHIVC TOTAL TESTED AGE 65+> MALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 0 4 FEMALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 0 4 MALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 15 24 FEMALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 15 24 MALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 25 34 FEMALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 25 34 MALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 35 44 FEMALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 35 44 MALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 45 54 FEMALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 45 54 MALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 455 4 MALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 5 14 FEMALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 5 14 MALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 55 64 FEMALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 55 64 MALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 65+> FEMALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 65+> FEMALE,NULL
TBHIVC TOTAL TESTED POSITIVE AGE 65+> MALE,NULL
TBTO EPTB DEFAULT FEMALE,NULL
TBTO EPTB DEFAULT MALE,NULL
TBTO EPTB DIED FEMALE,NULL
TBTO EPTB DIED MALE,NULL
TBTO EPTB NO EVAL FEMALE,NULL
TBTO EPTB NO EVAL MALE,NULL
TBTO EPTB NO NOTIF FEMALE,NULL
TBTO EPTB NO NOTIF MALE,NULL
TBTO EPTB RX COMPX FEMALE,NULL
TBTO EPTB RX COMPX MALE,NULL
TBTO EPTB T O FEMALE,NULL
TBTO EPTB T O MALE,NULL
TBTO OTHER DEFAULT FEMALE,NULL
TBTO OTHER DEFAULT MALE,NULL
TBTO OTHER DIED FEMALE,NULL
TBTO OTHER DIED MALE,NULL
TBTO OTHER NO EVAL FEMALE,NULL
TBTO OTHER NO EVAL MALE,NULL
TBTO OTHER NO NOTIF FEMALE,NULL
TBTO OTHER NO NOTIF MALE,NULL
TBTO OTHER RX COMPX FEMALE,NULL
TBTO OTHER RX COMPX MALE,NULL
TBTO OTHER T O FEMALE,NULL
TBTO OTHER T OT MALE,NULL
TBTO RELAPSE CURED FEMALE,NULL
TBTO RELAPSE CURED MALE,NULL
TBTO RELAPSE DEFAULT FEMALE,NULL
TBTO RELAPSE DEFAULT MALE,NULL
TBTO RELAPSE DIED FEMALE,NULL
TBTO RELAPSE DIED MALE,NULL
TBTO RELAPSE FAILURE FEMALE,NULL
TBTO RELAPSE FAILURE MALE,NULL
TBTO RELAPSE NO EVAL FEMALE,NULL
TBTO RELAPSE NO EVAL MALE,NULL
TBTO RELAPSE NO NOTIF FEMALE,NULL
TBTO RELAPSE NO NOTIF MALE,NULL
TBTO RELAPSE RX COMPX FEMALE,NULL
TBTO RELAPSE RX COMPX MALE,NULL
TBTO RELAPSE T O FEMALE,NULL
TBTO RELAPSE T O MALE,NULL
TBTO RX AD CURED FEMALE,NULL
TBTO RX AD CURED MALE,NULL
TBTO RX AD DEFAULT FEMALE,NULL
TBTO RX AD DEFAULT MALE,NULL
TBTO RX AD DIED FEMALE,NULL
TBTO RX AD DIED MALE,NULL
TBTO RX AD FAILURE FEMALE,NULL
TBTO RX AD FAILURE MALE,NULL
TBTO RX AD NOEVAL FEMALE,NULL
TBTO RX AD NOEVAL MALE,NULL
TBTO RX AD NO NOTIF FEMALE,NULL
TBTO RX AD NO NOTIF MALE,NULL
TBTO RX AD RX COMPX FEMALE,NULL
TBTO RX AD RX COMPX MALE,NULL
TBTO RX AD T O FEMALE,NULL
TBTO RX AD T O MALE,NULL
TBTO RX AF CURED FEMALE,NULL
TBTO RX AF CURED MALE,NULL
TBTO RX AF DEFAULT FEMALE,NULL
TBTO RX AF DEFAULT MALE,NULL
TBTO RX AF DIED FEMALE,NULL
TBTO RX AF DIED MALE,NULL
TBTO RX AF FAILURE FEMALE,NULL
TBTO RX AF FAILURE MALE,NULL
TBTO RX AF NO EVAL FEMALE,NULL
TBTO RX AF NO EVAL MALE,NULL
TBTO RX AF NO NOTIF FEMALE,NULL
TBTO RX AF NO NOTIF MALE,NULL
TBTO RX AF RX COMPX FEMALE,NULL
TBTO RX AF RX COMPX MALE,NULL
TBTO RX AF T O FEMALE,NULL
TBTO RX AF T O MALE,NULL
TBTO SM+VE CURED FEMALE,NULL
TBTO SM+VE CURED MALE,NULL
TBTO SM VE DEFAULT FEMALE,NULL
TBTO SM+VE DEFAULT FEMALE,NULL
TBTO SM+VE DEFAULT MALE,NULL
TBTO SM VE DIED FEMALE,NULL
TBTO SM+VE DIED FEMALE,NULL
TBTO SM VE DIED MALE,NULL
TBTO SM+VE DIED MALE,NULL
TBTO SM VE DIEFAULT MALE,NULL
TBTO SM+VE FAILURE FEMALE,NULL
TBTO SM+VE FAILURE MALE,NULL
TBTO SM VE NO EVAL FEMALE,NULL
TBTO SM+VE NO EVAL FEMALE,NULL
TBTO SM VE NO EVAL MALE,NULL
TBTO SM+VE NO EVAL MALE,NULL
TBTO SM VE NO NOTIF FEMALE,NULL
TBTO SM+VE NO NOTIF FEMALE,NULL
TBTO SM VE NO NOTIF MALE,NULL
TBTO SM+VE NONOTIF MALE,NULL
TBTO SM VE RX COMPX FEMALE,NULL
TBTO SM+VE RXCOMPX FEMALE,NULL
TBTO SM VE RX COMPX MALE,NULL
TBTO SM+VE RXCOMPX MALE,NULL
TBTO SM VE T O FEMALE,NULL
TBTO SM+VE T O FEMALE,NULL
TBTO SM VE T O MALE,NULL
TBTO SM+VE T O MALE,NULL
TBUA CONTRIBUTION TO CASE FIND FEMALE,NULL
TBUA CONTRIBUTION TO CASE FIND MALE,NULL
TBUA NUMBER OF CHILDREN 5 YEARS AND BELOW STARTED ON IPT FEMALE,NULL
TBUA NUMBER OF CHILDREN 5 YEARS AND BELOW STARTED ON IPT MALE,NULL
TBUA NUMBER OF CONTACTS 5 YEARS AND BELOW DIAGNOSED WITH TB FEMALE,NULL
TBUA NUMBER OF CONTACTS 5 YEARS AND BELOW DIAGNOSED WITH TB MALE,NULL
TBUA NUMBER OF CONTACTS ABOVE 5 YEARS DIAGNOSED WITH TB FEMALE,NULL
TBUA NUMBER OF CONTACTS ABOVE 5 YEARS DIAGNOSED WITH TB MALE,NULL
TBUA NUMBER OF CONTACTS AGED 5 YEARS AND BELOW FEMALE,NULL
TBUA NUMBER OF CONTACTS AGED 5 YEARS AND BELOW MALE,NULL
TBUA NUMBER OF CONTACTS AGED MORE THAN 5 YEARS FEMALE,NULL
TBUA NUMBER OF CONTACTS AGED MORE THAN 5 YEARS MALE,NULL
TBUA NUMBER OF CONTACTS DIAGNOSED WITH TB FEMALE,NULL
TBUA NUMBER OF CONTACTS DIAGNOSED WITH TB MALE,NULL
TBUA NUMBER OF CONTACTS SCREENED FEMALE,NULL
TBUA NUMBER OF CONTACTS SCREENED MALE,NULL
TBUA NUMBER OF EXTRA PULMONARY TB DIAGNOSED FROM PPM DOTS FEMALE,NULL
TBUA NUMBER OF EXTRA PULMONARY TB DIAGNOSED FROM PPM DOTS MALE,NULL
TBUA NUMBER OF EXTRA PULMONARY TB DIAGNOSED FROM WALK IN FEMALE,NULL
TBUA NUMBER OF EXTRA PULMONARY TB DIAGNOSED FROM WALK IN MALE,NULL
TBUA NUMBER OF EXTRA PULMONARY TB DIAGNOSED IN PRISONS FEMALE,NULL
TBUA NUMBER OF EXTRA PULMONARY TB DIAGNOSED IN PRISONS MALE,NULL
TBUA NUMBER OF INDEX CASES  ALL PULMONARY TB CASES FEMALE,NULL
TBUA NUMBER OF INDEX CASES  ALL PULMONARY TB CASES  MALE,NULL
TBUA NUMBER OF PRIVATE PRACTIONERS INVOLVED IN TB CONTROL ACTIVITIES,NULL
TBUA NUMBER OF SMEAR NEGATIVE TB DIAGNOSED FROM PPM DOTS MALE,NULL
TBUA NUMBER OF SMEAR NEGATIVE TB DIAGNOSED FROM WALK IN FEMALE,NULL
TBUA NUMBER OF SMEAR NEGATIVE TB DIAGNOSED FROM WALK IN MALE,NULL
TBUA NUMBER OF SMEAR NEGATIVE TB DIAGNOSED IN PRISONS FEMALE,NULL
TBUA NUMBER OF SMEAR NEGATIVE TB DIAGNOSED IN PRISONS MALE,NULL
TBUA NUMBER OF SMEAR POSITIVE DIAGNOSED FROM WALK IN FEMALE,NULL
TBUA NUMBER OF SMEAR POSITIVE DIAGNOSED FROM WALK IN MALE,NULL
TBUA NUMBER OF SMEAR POSITIVE TB CASES DIAGNOSED FROM PPM DOTS FEMALE,NULL
TBUA NUMBER OF SMEAR POSITIVE TB CASES DIAGNOSED FROM PPM DOTS MALE,NULL
TBUA NUMBER OF SMEAR POSITIVE TB DIAGNOSED IN PRISONS FEMALE,NULL
TBUA NUMBER OF SMEAR POSITIVE TB DIAGNOSED IN PRISONS MALE,NULL
TBUA NUMBER OF TB OTHERS DIAGNOSED FROM PPM DOTS FEMALE,NULL
TBUA NUMBER OF TB OTHERS DIAGNOSED FROM PPM DOTS MALE,NULL
TBUA NUMBER OF TB SUSPECTS TESTED FOR HIV FEMALE,NULL
TBUA NUMBER OF TB SUSPECTS TESTED FOR HIV MALE,NULL
TBUA NUMBER OF TB SUSPECTS WHO TESTED HIV POSITIVE FEMALE,NULL
TBUA NUMBER OF TB SUSPECTS WHO TESTED HIV POSITIVE MALE,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF HEALTH,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF SMEAR NEGATIVE CASES DIAGNOSED BY SCPS FEMALE,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF SMEAR NEGATIVE CASES DIAGNOSED BY SCPS MALE,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF SMEAR POSITIVE CASES DIAGNOSED BY SCPS FEMALE,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF SMEAR POSITIVE CASES DIAGNOSED BY SCPS MALE,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF SMEAR POSITIVE CASES IN THE DISTRICT ZONE FEMALE,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF SMEAR POSITIVE CASES IN THE DISTRICT ZONE MALE,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF SPUTUM,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF TB SUSPECTED SCREENED FROM SCPS FEMALE,NULL
TBUA SPUTUM COLLECTION POINTS TOTAL NO OF TB SUSPECTED SCREENED FROM SCPS MALE,NULL
TBUA TBUA NUMBER OF SMEAR NEGATIVE TB DIAGNOSED FROM PPM DOTS FEMALE,NULL
TBUA TOTAL NO OF COUGH SUSPECTS DIAGNOSED EXTRA PULMONARY TB FEMALE,NULL
TBUA TOTAL NO OF COUGH SUSPECTS DIAGNOSED EXTRA PULMONARY TB MALE,NULL
TBUA TOTAL NUMBER OF INMATES SCREENED IN PRISONS FEMALE,NULL
TBUA TOTAL NUMBER OF INMATES SCREENED IN PRISONS MALE,NULL
TBUA TOTAL NUMBER OF PRIVATE PRACTIONERS IN THE DISTRICT ZONE MALE,NULL
TBUA TOTAL NUMBER OF PRIVATE PRACTITIONERS IN THE DISTRICT ZONE FEMALE,NULL
TBUA TOTAL NUMBER OF TB SUSPECTS IDENTIFIED FEMALE,NULL
TBUA TOTAL NUMBER OF TB SUSPECTS IDENTIFIED IN PRISONS FEMALE,NULL
TBUA TOTAL NUMBER OF TB SUSPECTS IDENTIFIED IN PRISONS MALE,NULL
TBUA TOTAL NUMBER OF TB SUSPECTS IDENTIFIED MALE,NULL
TBUA WALK IN TOTAL NUMBER OF TB SUSPECTS RECORDED FEMALE,NULL
TBUA WALK IN TOTAL NUMBER OF TB SUSPECTS RECORDED MALE,NULL
TO RELASPE CURED FEMALE,NULL
TO RELASPE CURED MALE,NULL
TO RELASPE DEFAULT FEMALE,NULL
TO RELASPE DEFAULT MALE,NULL
TO RELASPE DIED FEMALE,NULL
TO RELASPE DIED MALE,NULL
TO RELASPE FAILURE FEMALE,NULL
TO RELASPE FAILURE MALE,NULL
TO RELASPE NO EVAL MALE,NULL
TO RELASPE NOEVAL MALE,NULL
TO RELASPE NO NOTIF MALE,NULL
TO RELASPE RX COMPX FEMALE,NULL
TO RELASPE RX COMPX MALE,NULL
TO RELASPE T O FEMALE,NULL
TO RELASPE T O MALE,NULL
TO SM VE CURED FEMALE,NULL
TO SM+VE CURED FEMALE,NULL
TO SM VE CURED MALE,NULL
TO SM VE CURED MALE,NULL
TO SM+VE CURED MALE,NULL
TO SM+VE DEFAULT FEMALE,NULL
TO SM+VE DEFAULT MALE,NULL
TO SM+VE DIED FEMALE,NULL
TO SM+VE DIED MALE,NULL
TO SM VE FAILURE FEMALE,NULL
TO SM+VE FAILURE FEMALE,NULL
TO SM VE FAILURE MALE,NULL
TO SM+VE FAILURE MALE,NULL
TO SM+VE FEMALE,NULL
TO SM+VE NO EVAL FEMALE,NULL
TO SM+VE NO EVAL MALE,NULL
TO SM+VE NO NOTIF FEMALE,NULL
TO SM+VE NO NOTIF MALE,NULL
TO SM+VE RX COMPX FEMALE,NULL
TO SM VE RX COMPX MALE,NULL
TO SM+VE RX COMPX MALE,NULL
TO SM+VE T O FEMALE,NULL
TO SM+VE T O MALE,NULL
TOTAL ADMISSIONS,NULL
TOTAL CONCORDANT +VE COUPLES TESTED,NULL
TOTAL DEFAULT  LOST TO FOLLOW UP  F,NULL
TOTAL DIED H,NULL
TOTAL DISCORDANT COUPLES TESTED,NULL
TOTAL MODERATE ADMISSIONS,NULL
TOTAL MODERATE DEFAULT  LOST TO FOLLOW UP  F,NULL
TOTAL MODERATE DIED H,NULL
"TOTAL MODERATE NON RECOVERED  TREATMENT FAILURE ",NULL
TOTAL MODERATE RECOVERED TRANSITIONED  E,NULL
TOTAL MODERATE TOTAL AT THE END OF THE MONTH,NULL
TOTAL MODERATE TOTAL AT THE START OF THE MONTH,NULL
TOTAL MODERATE TOTAL E+F+H+I+J,NULL
TOTAL MODERATE TOTAL WHO RECEIVED SUPPLEMENTARY FOOD,NULL
TOTAL MODERATE TRANSFERRED OUT,NULL
"TOTAL NON RECOVERED  TREATMENT FAILURE ",NULL
TOTAL PERSONNEL CURRENTLY AT WORK,NULL
TOTAL POPULATION,NULL
TOTAL_POPULATION,NULL
TOTAL_POPULATION_AGE_GENDER,NULL
TOTAL_POPULATION_AGE_GENDER TO DISCARD,NULL
TOTAL_POPULATION_FEMALE_AGE,NULL
TOTAL_POPULATION_MALE_AGE,NULL
TOTAL RECOVERED TRANSITIONED  E,NULL
TOTAL TOTAL AT THE END OF THE MONTH,NULL
TOTAL TOTAL AT THE START OF THE MONTH,NULL
TOTAL TOTAL=E+F+H+I+J,NULL
TOTAL TOTAL WHO RECEIVED THERAPEUTIC AND OR SUPPLEMENTARY FOOD,NULL
TOTAL TRANSFERRED OUT,NULL
TOTAL WHO RECEIVED HEALTH SERVICES  HIV TB ANC PMTCTOPD  ANC PMTC,NULL
TOTAL WHO RECEIVED HEALTH SERVICES  HIV TB ANC PMTCTOPD  OPD,NULL
TOTAL WHO RECEIVED HEALTH SERVICES  HIV TB ANC PMTCTOPD  OTHER,NULL
TOTAL WHO RECEIVED HEALTH SERVICES  HIV TB ANC PMTCTOPD  PRE ART ART,NULL
TOTAL WHO RECEIVED HEALTH SERVICES  HIV TB ANC PMTCTOPD  TB,NULL
TOTAL WHO RECEIVED NUTRION ASSESMENT AT CONTACT POINT ANC PMTC,NULL
TOTAL WHO RECEIVED NUTRION ASSESMENT AT CONTACT POINT OTHER,NULL
TOTAL WHO RECEIVED NUTRION ASSESMENT AT CONTACT POINT PRE ART ART,NULL
TOTAL WHO RECEIVED NUTRION ASSESMENT AT CONTACT POINT TB,NULL
