Element Code,System,Label,Element,System Type ,Level ,HIV,Program Area,Kuunika Goal ,Potential Overlap (HIV),Overlap 
2548,HMIS,DHIS,FP 49 + MALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2549,HMIS,DHIS,FP 49 + MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2550,HMIS,DHIS,FP 49 + NATURAL METHODS,Electronic,District,Y,FP,3,Y,NULL
2551,HMIS,DHIS,FP 49 + POST PARTUM,Electronic,District,Y,FP,3,Y,NULL
2552,HMIS,DHIS,FP 49 + PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y,NULL
2553,HMIS,DHIS,FP 49 + TUBAL LIGATION,Electronic,District,Y,FP,3,Y,NULL
2554,HMIS,DHIS,FP 49 + VASECTOMY,Electronic,District,Y,FP,3,Y,NULL
2555,HMIS,DHIS,FP 5 CEASARIAN SECTION,Electronic,District,Y,FP,3,Y,NULL
2556,HMIS,DHIS,FP 5 COMBINED ORAL,Electronic,District,Y,FP,3,Y,NULL
2557,HMIS,DHIS,FP 5 EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y,NULL
2558,HMIS,DHIS,FP 5 FEMALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2559,HMIS,DHIS,FP 5 FEMALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2560,HMIS,DHIS,FP 5 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2561,HMIS,DHIS,FP 5 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2562,HMIS,DHIS,FP 5 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2563,HMIS,DHIS,FP 5 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2564,HMIS,DHIS,FP 5 INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y,NULL
2565,HMIS,DHIS,FP 5 INTERVAL,Electronic,District,Y,FP,3,Y,NULL
2566,HMIS,DHIS,FP 5 IUCD,Electronic,District,Y,FP,3,Y,NULL
2567,HMIS,DHIS,FP 5 JADELLE NORPLAT,Electronic,District,Y,FP,3,Y,NULL
2568,HMIS,DHIS,FP 5 LAM,Electronic,District,Y,FP,3,Y,NULL
2569,HMIS,DHIS,FP 5 MALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2570,HMIS,DHIS,FP 5 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2571,HMIS,DHIS,FP 5 NATURAL METHODS,Electronic,District,Y,FP,3,Y,NULL
2572,HMIS,DHIS,FP 5 POST PARTUM,Electronic,District,Y,FP,3,Y,NULL
2573,HMIS,DHIS,FP 5 PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y,NULL
2574,HMIS,DHIS,FP 5 TUBAL LIGATION,Electronic,District,Y,FP,3,Y,NULL
2575,HMIS,DHIS,FP 5 VASECTOMY,Electronic,District,Y,FP,3,Y,NULL
2576,HMIS,DHIS,FP 6 CEASARIAN SECTION,Electronic,District,Y,FP,3,Y,NULL
2577,HMIS,DHIS,FP 6 COMBINED ORAL,Electronic,District,Y,FP,3,Y,NULL
2578,HMIS,DHIS,FP 6 EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y,NULL
2579,HMIS,DHIS,FP 6 FEMALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2580,HMIS,DHIS,FP 6 FEMALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2581,HMIS,DHIS,FP 6 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2582,HMIS,DHIS,FP 6 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2583,HMIS,DHIS,FP 6 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2584,HMIS,DHIS,FP 6 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2585,HMIS,DHIS,FP 6 INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y,NULL
2586,HMIS,DHIS,FP 6 INTERVAL,Electronic,District,Y,FP,3,Y,NULL
2587,HMIS,DHIS,FP 6 IUCD,Electronic,District,Y,FP,3,Y,NULL
2588,HMIS,DHIS,FP 6 JADELLE NORPLAT,Electronic,District,Y,FP,3,Y,NULL
2589,HMIS,DHIS,FP 6 LAM,Electronic,District,Y,FP,3,Y,NULL
2590,HMIS,DHIS,FP 6 MALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2591,HMIS,DHIS,FP 6 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2592,HMIS,DHIS,FP 6 NATURAL METHODS,Electronic,District,Y,FP,3,Y,NULL
2593,HMIS,DHIS,FP 6 POST PARTUM,Electronic,District,Y,FP,3,Y,NULL
2594,HMIS,DHIS,FP 6 PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y,NULL
2595,HMIS,DHIS,FP 6 TUBAL LIGATION,Electronic,District,Y,FP,3,Y,NULL
2596,HMIS,DHIS,FP 6 VASECTOMY,Electronic,District,Y,FP,3,Y,NULL
2597,HMIS,DHIS,FP 7 CEASARIAN SECTION,Electronic,District,Y,FP,3,Y,NULL
2598,HMIS,DHIS,FP 7 COMBINED ORAL,Electronic,District,Y,FP,3,Y,NULL
2599,HMIS,DHIS,FP 7 EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y,NULL
2600,HMIS,DHIS,FP 7 FEMALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2601,HMIS,DHIS,FP 7 FEMALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2602,HMIS,DHIS,FP 7 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2603,HMIS,DHIS,FP 7 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2604,HMIS,DHIS,FP 7 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2605,HMIS,DHIS,FP 7 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2606,HMIS,DHIS,FP 7 INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y,NULL
2607,HMIS,DHIS,FP 7 INTERVAL,Electronic,District,Y,FP,3,Y,NULL
2608,HMIS,DHIS,FP 7 IUCD,Electronic,District,Y,FP,3,Y,NULL
2609,HMIS,DHIS,FP 7 JADELLE NORPLAT,Electronic,District,Y,FP,3,Y,NULL
2610,HMIS,DHIS,FP 7 LAM,Electronic,District,Y,FP,3,Y,NULL
2611,HMIS,DHIS,FP 7 MALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2612,HMIS,DHIS,FP 7 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2613,HMIS,DHIS,FP 7 NATURAL METHODS,Electronic,District,Y,FP,3,Y,NULL
2614,HMIS,DHIS,FP 7 POST PARTUM,Electronic,District,Y,FP,3,Y,NULL
2615,HMIS,DHIS,FP 7 PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y,NULL
2616,HMIS,DHIS,FP 7 TUBAL LIGATION,Electronic,District,Y,FP,3,Y,NULL
2617,HMIS,DHIS,FP 7 VASECTOMY,Electronic,District,Y,FP,3,Y,NULL
2618,HMIS,DHIS,FP 8 CEASARIAN SECTION,Electronic,District,Y,FP,3,Y,NULL
2619,HMIS,DHIS,FP 8 COMBINED ORAL,Electronic,District,Y,FP,3,Y,NULL
2620,HMIS,DHIS,FP 8 EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y,NULL
2621,HMIS,DHIS,FP 8 FEMALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2622,HMIS,DHIS,FP 8 FEMALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2623,HMIS,DHIS,FP 8 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2624,HMIS,DHIS,FP 8 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2625,HMIS,DHIS,FP 8 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2626,HMIS,DHIS,FP 8 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2627,HMIS,DHIS,FP 8 INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y,NULL
2628,HMIS,DHIS,FP 8 INTERVAL,Electronic,District,Y,FP,3,Y,NULL
2629,HMIS,DHIS,FP 8 IUCD,Electronic,District,Y,FP,3,Y,NULL
2630,HMIS,DHIS,FP 8 JADELLE NORPLAT,Electronic,District,Y,FP,3,Y,NULL
2631,HMIS,DHIS,FP 8 LAM,Electronic,District,Y,FP,3,Y,NULL
2632,HMIS,DHIS,FP 8 MALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2633,HMIS,DHIS,FP 8 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2634,HMIS,DHIS,FP 8 NATURAL METHODS,Electronic,District,Y,FP,3,Y,NULL
2635,HMIS,DHIS,FP 8 POST PARTUM,Electronic,District,Y,FP,3,Y,NULL
2636,HMIS,DHIS,FP 8 PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y,NULL
2637,HMIS,DHIS,FP 8 TUBAL LIGATION,Electronic,District,Y,FP,3,Y,NULL
2638,HMIS,DHIS,FP 8 VASECTOMY,Electronic,District,Y,FP,3,Y,NULL
2639,HMIS,DHIS,FP 9 FEMALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2640,HMIS,DHIS,FP 9 IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2641,HMIS,DHIS,FP 9 IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2642,HMIS,DHIS,FP 9 IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2643,HMIS,DHIS,FP 9 IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2644,HMIS,DHIS,FP 9 MALE CONDOM BACK UP,Electronic,District,Y,FP,3,Y,NULL
2645,HMIS,DHIS,FP 9+ CEASARIAN SECTION,Electronic,District,Y,FP,3,Y,NULL
2646,HMIS,DHIS,FP 9+ COMBINED ORAL,Electronic,District,Y,FP,3,Y,NULL
2647,HMIS,DHIS,FP 9+ EMERGENCY CONTRACEPTIVES,Electronic,District,Y,FP,3,Y,NULL
2648,HMIS,DHIS,FP 9+ FEMALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2649,HMIS,DHIS,FP 9+ INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y,NULL
2650,HMIS,DHIS,FP 9+ INTERVAL,Electronic,District,Y,FP,3,Y,NULL
2651,HMIS,DHIS,FP 9+ IUCD,Electronic,District,Y,FP,3,Y,NULL
2652,HMIS,DHIS,FP 9+ JADELLE NORPLAT,Electronic,District,Y,FP,3,Y,NULL
2653,HMIS,DHIS,FP 9+ LAM,Electronic,District,Y,FP,3,Y,NULL
2654,HMIS,DHIS,FP 9+ MALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2655,HMIS,DHIS,FP 9+ NATURAL METHODS,Electronic,District,Y,FP,3,Y,NULL
2656,HMIS,DHIS,FP 9+ POST PARTUM,Electronic,District,Y,FP,3,Y,NULL
2657,HMIS,DHIS,FP 9+ PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y,NULL
2658,HMIS,DHIS,FP 9+ TUBAL LIGATION,Electronic,District,Y,FP,3,Y,NULL
2659,HMIS,DHIS,FP 9+ VASECTOMY,Electronic,District,Y,FP,3,Y,NULL
2660,HMIS,DHIS,FP ABNORMAL BLEEDING,Electronic,District,Y,FP,3,Y,NULL
2661,HMIS,DHIS,FP CEASARIAN SECTION TOTAL UNITS CYCLES,Electronic,District,Y,FP,3,Y,NULL
2662,HMIS,DHIS,FP CHANGING TO NEW METHODS,Electronic,District,Y,FP,3,Y,NULL
2663,HMIS,DHIS,FP CLIENTS CHANGING METHOD,Electronic,District,Y,FP,3,Y,NULL
2664,HMIS,DHIS,FP CLIENTS COUNSELED NEW,Electronic,District,Y,FP,3,Y,NULL
2665,HMIS,DHIS,FP CLIENTS COUNSELED OLD,Electronic,District,Y,FP,3,Y,NULL
2666,HMIS,DHIS,FP COMBINED ORAL TOTAL UNITS CYCLES,Electronic,District,Y,FP,3,Y,NULL
2667,HMIS,DHIS,FP CYCLE BEADS,Electronic,District,Y,FP,3,Y,NULL
2668,HMIS,DHIS,FP DEPOPROVERA [DMAPA],Electronic,District,Y,FP,3,Y,NULL
2669,HMIS,DHIS,FP DISCONTINUING COMBINED ORAL,Electronic,District,Y,FP,3,Y,NULL
2670,HMIS,DHIS,FP DISCONTINUING FEMALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2671,HMIS,DHIS,FP DISCONTINUING FEMALE CONDOM BACKUP,Electronic,District,Y,FP,3,Y,NULL
2672,HMIS,DHIS,FP DISCONTINUING IMPLANTS  IMPLANON  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2673,HMIS,DHIS,FP DISCONTINUING IMPLANTS  IMPLANON  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2674,HMIS,DHIS,FP DISCONTINUING IMPLANTS  JADELLE  INSERTION,Electronic,District,Y,FP,3,Y,NULL
2675,HMIS,DHIS,FP DISCONTINUING IMPLANTS  JADELLE  REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2676,HMIS,DHIS,FP DISCONTINUING INJECTABLE DEPOPROVERA,Electronic,District,Y,FP,3,Y,NULL
2677,HMIS,DHIS,FP DISCONTINUING IUCD INSERTION,Electronic,District,Y,FP,3,Y,NULL
2678,HMIS,DHIS,FP DISCONTINUING IUCD REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2679,HMIS,DHIS,FP DISCONTINUING JADELLE INSERTION,Electronic,District,Y,FP,3,Y,NULL
2680,HMIS,DHIS,FP DISCONTINUING JADELLE REMOVAL,Electronic,District,Y,FP,3,Y,NULL
2681,HMIS,DHIS,FP DISCONTINUING MALE CONDOM,Electronic,District,Y,FP,3,Y,NULL
2682,HMIS,DHIS,FP DISCONTINUING MALE CONDOM BACKUP,Electronic,District,Y,FP,3,Y,NULL
2683,HMIS,DHIS,FP DISCONTINUING NATURAL METHODS,Electronic,District,Y,FP,3,Y,NULL
2684,HMIS,DHIS,FP DISCONTINUING PROGESTRIN ONLY,Electronic,District,Y,FP,3,Y,NULL
2685,HMIS,DHIS,FP DISCONTINUING TUBAL LIGATION,Electronic,District,Y,FP,3,Y,NULL
2686,HMIS,DHIS,FP EMERGENCY CONTRACEPTIVES TOTAL UNITS CYCLES,Electronic,District,Y,FP,3,Y,NULL
2687,HMIS,DHIS,FP F CONDOMS,Electronic,District,Y,FP,3,Y,NULL
2688,HMIS,DHIS,FP F CONDOMS NON,Electronic,District,Y,FP,3,Y,NULL
2689,HMIS,DHIS,FP FEMALE CONDOM BACK UP TOTAL UNITS CYCLES,Electronic,District,Y,FP,3,Y,NULL
2690,HMIS,DHIS,FP FEMALE CONDOM TOTAL UNITS CYCLES,Electronic,District,Y,FP,3,Y,NULL
2691,HMIS,DHIS,FP FP IMPLANTS  JADELLE  INSERTION TOTAL UNITS CYCLES,Electronic,District,Y,FP,3,Y,NULL
2692,HMIS,DHIS,FP HIGH BLOOD PRESSURE,Electronic,District,Y,FP,3,Y,NULL
674,DHA-MIS,DHA,HTC facility report ver2,Electronic,Central ,Y,SYSATTR,2,NULL,NULL
675,DHA-MIS,DHA,HTC facility report ver3,Electronic,Central ,Y,SYSATTR,2,NULL,NULL
676,DHA-MIS,DHA,HTC first time / repeat,Electronic,Central ,Y,HTC,2,NULL,NULL
677,DHA-MIS,DHA,HTC guidelines available,Electronic,Central ,Y,QUAL,2,NULL,NULL
678,DHA-MIS,DHA,HTC in community - 1st month,Electronic,Central ,Y,HTC,2,NULL,NULL
679,DHA-MIS,DHA,HTC in community - 2nd month,Electronic,Central ,Y,HTC,2,NULL,NULL
680,DHA-MIS,DHA,HTC in community - 3rd month,Electronic,Central ,Y,HTC,2,NULL,NULL
681,DHA-MIS,DHA,HTC monthly report form available,Electronic,Central ,Y,HTC,2,NULL,NULL
682,DHA-MIS,DHA,HTC monthly report form correctly filled,Electronic,Central ,Y,QUAL,28,NULL,NULL
683,DHA-MIS,DHA,HTC monthly report sent to DHO by 5th day,Electronic,Central ,Y,HTC,8,NULL,NULL
684,DHA-MIS,DHA,HTC Program report,Electronic,Central ,Y,HTC,2,NULL,NULL
685,DHA-MIS,DHA,HTC protocol on display,Electronic,Central ,Y,QUAL,2,NULL,NULL
686,DHA-MIS,DHA,HTC register,Electronic,Central ,Y,HTC,2,NULL,NULL
687,DHA-MIS,DHA,HTC register available (latest version),Electronic,Central ,Y,QUAL,28,NULL,NULL
688,DHA-MIS,DHA,HTC register correctly filled,Electronic,Central ,Y,QUAL,28,NULL,NULL
689,DHA-MIS,DHA,HTC report check sums,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
690,DHA-MIS,DHA,HTC reports for all 3 months,Electronic,Central ,Y,HTC,2,NULL,NULL
691,DHA-MIS,DHA,HTC site logistics,Electronic,Central ,Y,HTC,2,NULL,NULL
692,DHA-MIS,DHA,HTC site report,Electronic,Central ,Y,HTC,2,NULL,NULL
693,DHA-MIS,DHA,HTC site supervision checklist,Electronic,Central ,Y,HTC,2,NULL,NULL
694,DHA-MIS,DHA,HTC site supervision form,Electronic,Central ,Y,HTC,2,NULL,NULL
695,DHA-MIS,DHA,HTC site supervision form version 2,Electronic,Central ,Y,HTC,2,NULL,NULL
696,DHA-MIS,DHA,HTCAge,Electronic,Central ,Y,?,2,NULL,NULL
697,DHA-MIS,DHA,HTCRes,Electronic,Central ,Y,?,2,NULL,NULL
698,DHA-MIS,DHA,HTCSex,Electronic,Central ,Y,?,2,NULL,NULL
699,DHA-MIS,DHA,HTCTest,Electronic,Central ,Y,HTC,2,NULL,NULL
700,DHA-MIS,DHA,Ibuprofen,Electronic,Central ,Y,DRUG,1,NULL,NULL
701,DHA-MIS,DHA,ICF done,Electronic,Central ,Y,TB,4,NULL,NULL
702,DHA-MIS,DHA,ICF not done (Current TB status unknown/ not circ),Electronic,Central ,Y,TB,4,NULL,NULL
703,DHA-MIS,DHA,IEC materials available,Electronic,Central ,Y,QUAL,NULL,NULL,NULL
704,DHA-MIS,DHA,implant,Electronic,Central ,Y,?,NULL,NULL,NULL
705,DHA-MIS,DHA,In transit,Electronic,Central ,Y,?,NULL,NULL,NULL
706,DHA-MIS,DHA,Indep NGO,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
707,DHA-MIS,DHA,Index cases,Electronic,Central ,Y,TB,4,NULL,NULL
708,DHA-MIS,DHA,Index patients treated (symptomatic),Electronic,Central ,Y,TB,4,NULL,NULL
709,DHA-MIS,DHA,Infant complications,Electronic,Central ,Y,PMTCT,6,NULL,NULL
710,DHA-MIS,DHA,Infant details,Electronic,Central ,Y,PMTCT,6,NULL,NULL
711,DHA-MIS,DHA,Infant survival,Electronic,Central ,Y,PMTCT,6,NULL,NULL
712,DHA-MIS,DHA,Infants below 2 months,Electronic,Central ,Y,PMTCT,6,NULL,NULL
713,DHA-MIS,DHA,Infect. disease screening among potential donors,Electronic,Central ,Y,ART,4,NULL,NULL
714,DHA-MIS,DHA,Infrastructure of main counseling unit,Electronic,Central ,Y,OTHER,NULL,NULL,NULL
715,DHA-MIS,DHA,inject,Electronic,Central ,Y,?,NULL,NULL,NULL
716,DHA-MIS,DHA,In-session testing for all ANC women,Electronic,Central ,Y,PMTCT,6,NULL,NULL
717,DHA-MIS,DHA,Intrauterine device (Copper T),Electronic,Central ,Y,FP,NULL,NULL,NULL
718,DHA-MIS,DHA,Introduced themselves properly,Electronic,Central ,Y,QUAL,NULL,NULL,NULL
719,DHA-MIS,DHA,Inventory units,Electronic,Central ,Y,?,NULL,NULL,NULL
720,DHA-MIS,DHA,Isoniazid (H),Electronic,Central ,Y,DRUG,1,NULL,NULL
721,DHA-MIS,DHA,Item attributes,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
722,DHA-MIS,DHA,Item presentation,Electronic,Central ,Y,?,NULL,NULL,NULL
723,DHA-MIS,DHA,Kaposi's sarcoma at ART initiation,Electronic,Central ,Y,ART,4,NULL,NULL
724,DHA-MIS,DHA,Karonga,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
725,DHA-MIS,DHA,Kasungu,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
726,DHA-MIS,DHA,kits,Electronic,Central ,Y,?,NULL,NULL,NULL
727,DHA-MIS,DHA,Lab,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
728,DHA-MIS,DHA,Lab Assistant,Electronic,Central ,Y,OTHER,NULL,NULL,NULL
729,DHA-MIS,DHA,Lab staff,Electronic,Central ,Y,OTHER,NULL,NULL,NULL
730,DHA-MIS,DHA,Lab Technician,Electronic,Central ,Y,OTHER,NULL,NULL,NULL
731,DHA-MIS,DHA,Labour and delivery,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
732,DHA-MIS,DHA,LAP,Electronic,Central ,Y,?,NULL,NULL,NULL
733,DHA-MIS,DHA,Last exposed infant,Electronic,Central ,Y,EID,2,NULL,NULL
734,DHA-MIS,DHA,Last inconclusive,Electronic,Central ,Y,HTC,2,NULL,NULL
735,DHA-MIS,DHA,Last negative,Electronic,Central ,Y,HTC,3,NULL,NULL
736,DHA-MIS,DHA,Last positive,Electronic,Central ,Y,HTC,4,NULL,NULL
737,DHA-MIS,DHA,Lever arch file,Electronic,Central ,Y,?,NULL,NULL,NULL
738,DHA-MIS,DHA,Levonorgestrel (Jadelle),Electronic,Central ,Y,DRUG,1,NULL,NULL
739,DHA-MIS,DHA,Levonorgestrel (oral),Electronic,Central ,Y,DRUG,1,NULL,NULL
740,DHA-MIS,DHA,Lighthouse,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
741,DHA-MIS,DHA,Likoma,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
742,DHA-MIS,DHA,Lilongwe,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
743,DHA-MIS,DHA,Loc Govt,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
744,DHA-MIS,DHA,Location,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
745,DHA-MIS,DHA,Lockable cupboard for records,Electronic,Central ,Y,QUAL,8,NULL,NULL
746,DHA-MIS,DHA,Logistics,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
747,DHA-MIS,DHA,Low risk,Electronic,Central ,Y,?,NULL,NULL,NULL
748,DHA-MIS,DHA,LPV / r,Electronic,Central ,Y,DRUG,1,NULL,NULL
749,DHA-MIS,DHA,Lumefantrine / artemether,Electronic,Central ,Y,DRUG,1,NULL,NULL
750,DHA-MIS,DHA,M&E Tools,Electronic,Central ,Y,?,NULL,NULL,NULL
751,DHA-MIS,DHA,Machinga,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
752,DHA-MIS,DHA,Malaria Negative,Electronic,Central ,N,NULL,NULL,NULL,NULL
753,DHA-MIS,DHA,Malaria Positive,Electronic,Central ,N,NULL,NULL,NULL,NULL
754,DHA-MIS,DHA,Malaria rapid diagnostic test,Electronic,Central ,N,NULL,NULL,NULL,NULL
755,DHA-MIS,DHA,Malaria screening,Electronic,Central ,N,NULL,NULL,NULL,NULL
756,DHA-MIS,DHA,Malaria testing not done,Electronic,Central ,N,NULL,NULL,NULL,NULL
757,DHA-MIS,DHA,Malawi (national),Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
758,DHA-MIS,DHA,Male condoms freely available,Electronic,Central ,N,FP,NULL,NULL,NULL
759,DHA-MIS,DHA,Males,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
760,DHA-MIS,DHA,Males (all ages),Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
761,DHA-MIS,DHA,Males tested,Electronic,Central ,Y,HTC,2,NULL,NULL
762,DHA-MIS,DHA,Managing authority,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
763,DHA-MIS,DHA,Mangochi,Electronic,Central ,Y,SYSATTR,NULL,NULL,NULL
764,DHA-MIS,DHA,Manual removal of placenta,Electronic,Central ,Y,PMTCT,NULL,NULL,NULL
765,DHA-MIS,DHA,Mat register correctly filled,Electronic,Central ,Y,QUAL,6,NULL,NULL
766,DHA-MIS,DHA,MatArv,Electronic,Central ,Y,PMTCT,6,NULL,NULL
767,DHA-MIS,DHA,MatArvLab,Electronic,Central ,Y,PMTCT,6,NULL,NULL
768,DHA-MIS,DHA,MatBf,Electronic,Central ,Y,PMTCT,6,NULL,NULL
769,DHA-MIS,DHA,MatCxIn,Electronic,Central ,Y,PMTCT,6,NULL,NULL
770,DHA-MIS,DHA,MatCxM,Electronic,Central ,Y,PMTCT,6,NULL,NULL
771,DHA-MIS,DHA,Maternal details,Electronic,Central ,Y,PMTCT,6,NULL,NULL
772,DHA-MIS,DHA,Maternal sepsis,Electronic,Central ,Y,PMTCT,6,NULL,NULL
773,DHA-MIS,DHA,Maternity,Electronic,Central ,Y,SYSATTR,6,NULL,NULL
774,DHA-MIS,DHA,Maternity - 1st month,Electronic,Central ,Y,PMTCT,6,NULL,NULL
775,DHA-MIS,DHA,Maternity - 2nd month,Electronic,Central ,Y,PMTCT,6,NULL,NULL
776,DHA-MIS,DHA,Maternity - 3rd month,Electronic,Central ,Y,PMTCT,6,NULL,NULL
777,DHA-MIS,DHA,Maternity program,Electronic,Central ,Y,PMTCT,6,NULL,NULL
778,DHA-MIS,DHA,Maternity register,Electronic,Central ,Y,PMTCT,6,NULL,NULL
779,DHA-MIS,DHA,Maternity report check sums,Electronic,Central ,Y,PMTCT,6,NULL,NULL
780,DHA-MIS,DHA,Maternity report ver2,Electronic,Central ,Y,PMTCT,6,NULL,NULL
781,DHA-MIS,DHA,Maternity report ver3,Electronic,Central ,Y,PMTCT,6,NULL,NULL
782,DHA-MIS,DHA,Maternity reports for all 3 months,Electronic,Central ,Y,PMTCT,6,NULL,NULL
783,DHA-MIS,DHA,Maternity services report (labour and delivery),Electronic,Central ,Y,PMTCT,6,NULL,NULL
784,DHA-MIS,DHA,MatHiv,Electronic,Central ,Y,PMTCT,6,NULL,NULL
785,DHA-MIS,DHA,MatInf,Electronic,Central ,Y,PMTCT,6,NULL,NULL
786,DHA-MIS,DHA,MatLoc,Electronic,Central ,Y,PMTCT,6,NULL,NULL
787,DHA-MIS,DHA,MatMod,Electronic,Central ,Y,PMTCT,6,NULL,NULL
788,DHA-MIS,DHA,MatRef,Electronic,Central ,Y,PMTCT,6,NULL,NULL
789,DHA-MIS,DHA,MatStaf,Electronic,Central ,Y,PMTCT,6,NULL,NULL
790,DHA-MIS,DHA,MatSurv,Electronic,Central ,Y,PMTCT,6,NULL,NULL
791,DHA-MIS,DHA,MatTEO,Electronic,Central ,Y,PMTCT,6,NULL,NULL
792,DHA-MIS,DHA,MatTwin,Electronic,Central ,Y,PMTCT,6,NULL,NULL
793,DHA-MIS,DHA,MatVitA,Electronic,Central ,Y,PMTCT,6,NULL,NULL
794,DHA-MIS,DHA,Mc1stFV,Electronic,Central ,Y,?,NULL,NULL,NULL
795,DHA-MIS,DHA,Mc2ndFV,Electronic,Central ,Y,?,NULL,NULL,NULL
796,DHA-MIS,DHA,McAgegrp,Electronic,Central ,Y,?,NULL,NULL,NULL
