ID NUMBER,DH/DM,GOAL,ELEMENT,DECISION,SOURCE,2.02.a who is responsible for collecting,2.02.b what additional roles/jobs,2.02.c where does it go,2.02.d How is it transmitted/shared,2.02.e How often,2.02.f How do you use,2.02.g how do others use,ELEMENT DESCRIPTION,DECISION DESCRIPTION,SOURCE DESCRIPTION,Level number,Level
4111,DH,7,TREAT CPT CHILD,0,RPT CPT,PER CLERK ART,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of children receiving co-trimaxazole preventive therapy,0,CPT Report,4,Community
4111,DH,7,TREAT CPT CHILD,0,RPT CPT,PER CLERK DATA,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of children receiving co-trimaxazole preventive therapy,0,CPT Report,4,Community
4111,DH,7,TREAT CPT CHILD,0,RPT CPT,PARTNER BAYLOR,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of children receiving co-trimaxazole preventive therapy,0,CPT Report,4,Community
4111,DH,7,TREAT ARV,0,RPT ART,PER CLERK ART,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Treatment ART,0,ART Report,4,Community
4111,DH,7,TREAT ARV,0,RPT ART,PER CLERK DATA,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Treatment ART,0,ART Report,4,Community
4111,DH,7,TREAT ARV,0,RPT ART,PARTNER BAYLOR,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Treatment ART,0,ART Report,4,Community
4111,DH,7,TREAT ARV,0,RPT CPT,PER CLERK ART,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Treatment ART,0,CPT Report,4,Community
4111,DH,7,TREAT ARV,0,RPT CPT,PER CLERK DATA,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Treatment ART,0,CPT Report,4,Community
4111,DH,7,TREAT ARV,0,RPT CPT,PARTNER BAYLOR,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Treatment ART,0,CPT Report,4,Community
4111,DH,7,HIVPOS CHILD,0,RPT ART,PER CLERK ART,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of HIV positive children,0,ART Report,4,Community
4111,DH,7,HIVPOS CHILD,0,RPT ART,PER CLERK DATA,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of HIV positive children,0,ART Report,4,Community
4111,DH,7,HIVPOS CHILD,0,RPT ART,PARTNER BAYLOR,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of HIV positive children,0,ART Report,4,Community
4111,DH,7,HIVPOS CHILD,0,RPT CPT,PER CLERK ART,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of HIV positive children,0,CPT Report,4,Community
4111,DH,7,HIVPOS CHILD,0,RPT CPT,PER CLERK DATA,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of HIV positive children,0,CPT Report,4,Community
4111,DH,7,HIVPOS CHILD,0,RPT CPT,PARTNER BAYLOR,MI,PER FACINCHGE,MEETING,MONTHLY,PROGPERFORM,MI,Number of HIV positive children,0,CPT Report,4,Community
4291,DH,1,TEST HIVPOS MOTHER,0,MI,MI,MI,PER NURSE,CARD STOCK,DAILY W,PRIORITIZE,DRUG ALL,Mothers Tested HIV Positive,0,Missing Information,4,Community
4291,DH,1,TEST HIVPOS MOTHER,0,MI,MI,MI,PER NURSE,REG ART,DAILY W,PRIORITIZE,DRUG ALL,Mothers Tested HIV Positive,0,Missing Information,4,Community
4291,DH,1,INIT,0,MI,MI,MI,PER NURSE,CARD STOCK,DAILY W,PRIORITIZE,DRUG ALL,Initiated On Treatment,0,Missing Information,4,Community
4291,DH,1,INIT,0,MI,MI,MI,PER NURSE,REG ART,DAILY W,PRIORITIZE,DRUG ALL,Initiated On Treatment,0,Missing Information,4,Community
4291,DH,1,MI,0,MI,MI,MI,OFF DHO,RPT,QUARTERLY,MI,DRUG ALL,Missing Information,0,Missing Information,4,Community
4291,DH,1,MI,0,RPT ANC,PER CLERK DATA,MI,PER PHARM PRMT,REG ART,MONTHLY,DRUG ALL,DRUG ALL,Missing Information,0,ANC Report,4,Community
4291,DH,1,TEST HIVPOS,0,CARD ARTST,PER PHARM PRMT,DRUG STOCK,PER PHARM PRMT,INPER VERBAL,WEEKLY,NONE,DRUG ALL,Test HIV Positive,0,ART Stock Card,4,Community
4291,DH,1,TEST HIVPOS,0,CARD ARTST,PER PHARM PRMT,DRUG STOCK,PER FOCAL INCHGE,INPER VERBAL,WEEKLY,NONE,DRUG ALL,Test HIV Positive,0,ART Stock Card,4,Community
4291,DH,2,WHOSTAGE,0,REG ART,PER HSA,FOLLOWUP,PER HSA,REG ART,QUARTERLY,FOLLOWUP,TREATINIT,WHO Staging,0,Anti-Retroviral Treatment Register,4,Community
4291,DH,2,CD4COUNT,0,RPT LABORATORY,PER LABTECH,MI,PER NURSE,REG ART,MONTHLY,TREATINIT,MI,CD4 Count,0,Laboratory Report,4,Community
4291,DH,2,TEST HIVPOS,0,REG HTCCOUNS,PER OFFICER CLINICAL,REFER,PER NURSE,REG ART,WEEKLY,FOLLOWUP,FOLLOWUP,Test HIV Positive,0,HIV Testing and Counseling Counselor Register,4,Community
4291,DH,3,MUAC,0,REG ART,MI,MI,OFF DHO,RPT HARDCOPY,QUARTERLY,PROGPERFORM,MI,MUAC,0,Anti-Retroviral Treatment Register,4,Community
4291,DH,3,TREAT ARV,0,REG HTC,PER HSA,MI,PER NURSE,RPT ART,MONTHLY,PROGPERFORM,TREATINIT,Treatment ART,0,HIV Testing and Counseling Register,4,Community
4291,DH,3,TREAT ARV,0,REG HTC,PER CLERK ART,MI,PER NURSE,RPT ART,MONTHLY,PROGPERFORM,TREATINIT,Treatment ART,0,HIV Testing and Counseling Register,4,Community
4291,DH,3,BMI,0,REG HTC,PER HSA,MI,PER NURSE,RPT ART,MONTHLY,PROGPERFORM,TREATINIT,BMI,0,HIV Testing and Counseling Register,4,Community
4291,DH,3,BMI,0,REG HTC,PER CLERK ART,MI,PER NURSE,RPT ART,MONTHLY,PROGPERFORM,TREATINIT,BMI,0,HIV Testing and Counseling Register,4,Community
4291,DH,4,MI,0,CARD MAS,MI,MI,PER HSA,RPT HARDCOPY,QUARTERLY,SENS COMM,FOLLOWUP,Missing Information,0,Master Card,4,Community
4291,DH,4,MI,0,RPT MSH,MI,MI,MI,MI,MI,MI,MI,Missing Information,0,MSH Report,4,Community
4291,DH,4,TEST HIVPOS,0,RPT ART,PER HSA,MI,PER FOCAL INCHGE,RPT HARDCOPY,QUARTERLY,RETENT,PROGPERFORM,Test HIV Positive,0,ART Report,4,Community
4291,DH,4,TEST HIVPOS,0,RPT ART,PER HSA,MI,PER FOCAL INCHGE,RPT HARDCOPY,QUARTERLY,PROGPERFORM,PROGPERFORM,Test HIV Positive,0,ART Report,4,Community
4291,DH,4,TEST HIVPOS,0,RPT ART,PER CLERK ART,MI,PER FOCAL INCHGE,RPT HARDCOPY,QUARTERLY,RETENT,PROGPERFORM,Test HIV Positive,0,ART Report,4,Community
4291,DH,4,TEST HIVPOS,0,RPT ART,PER CLERK ART,MI,PER FOCAL INCHGE,RPT HARDCOPY,QUARTERLY,PROGPERFORM,PROGPERFORM,Test HIV Positive,0,ART Report,4,Community
4291,DH,4,TEST HIVPOS,0,REG ART,PER HSA,MI,PER FOCAL INCHGE,RPT HARDCOPY,QUARTERLY,RETENT,PROGPERFORM,Test HIV Positive,0,Anti-Retroviral Treatment Register,4,Community
4291,DH,4,TEST HIVPOS,0,REG ART,PER HSA,MI,PER FOCAL INCHGE,RPT HARDCOPY,QUARTERLY,PROGPERFORM,PROGPERFORM,Test HIV Positive,0,Anti-Retroviral Treatment Register,4,Community
4291,DH,4,TEST HIVPOS,0,REG ART,PER CLERK ART,MI,PER FOCAL INCHGE,RPT HARDCOPY,QUARTERLY,RETENT,PROGPERFORM,Test HIV Positive,0,Anti-Retroviral Treatment Register,4,Community
4291,DH,4,TEST HIVPOS,0,REG ART,PER CLERK ART,MI,PER FOCAL INCHGE,RPT HARDCOPY,QUARTERLY,PROGPERFORM,PROGPERFORM,Test HIV Positive,0,Anti-Retroviral Treatment Register,4,Community
4291,DH,6,TEST HIVPOS INFANT,0,REG ELEC,MI,MI,PER FOCAL INCHGE,RPT ELEC,MONTH AS,MI,MI,Number of infants tested HIV positive,0,BOABAB Electronic Register,4,Community
4291,DH,6,MI,0,CARD MAS,MI,MI,MI,MI,MI,MI,MI,Missing Information,0,Master Card,4,Community
4291,DH,6,MI,0,REG MATERNITY,PER HSA,MI,OFF DREAM,RPT ELEC,DAILY W,TREATINIT,TREATINIT,Missing Information,0,Maternity Register,4,Community
4291,DH,6,MI,0,REG MATERNITY,PER CLERK ART,MI,OFF DREAM,RPT ELEC,DAILY W,TREATINIT,TREATINIT,Missing Information,0,Maternity Register,4,Community
4291,DH,6,TEST HIVPOS PREGNANT,0,REG EID,PER HSA,MI,OFF DREAM,RPT ELEC,DAILY W,TREATINIT,MI,Number of pregnant women tested HIV positive,0,Early Infant Diagnosis Register,4,Community
4291,DH,6,TEST HIVPOS PREGNANT,0,REG EID,PER CLERK ART,MI,OFF DREAM,RPT ELEC,DAILY W,TREATINIT,MI,Number of pregnant women tested HIV positive,0,Early Infant Diagnosis Register,4,Community
4291,DH,6,MI,0,REG HTC,MI,CLINDUTY,PER FOCAL INCHGE,RPT HARDCOPY,MI,MI,MI,Missing Information,0,HIV Testing and Counseling Register,4,Community
4291,DH,7,IMPROVE,0,REG ART,MI,MI,OFF DHO,RPT ART,QUARTERLY,PROGPERFORM,MI,Patients Improving,0,Anti-Retroviral Treatment Register,4,Community
4291,DH,7,DEFAULT,0,MI,MI,MI,MI,MI,MI,PROGPERFORM,MI,Defaulters,0,Missing Information,4,Community
4291,DH,7,MORTALITY,0,REG ELEC,PER ARTTEAM,MI,PER FOCAL INCHGE,RPT ELEC,QUARTERLY,PROGPERFORM,PROGPERFORM,Mortality,0,BOABAB Electronic Register,4,Community
4451,DH,1,DRUG SUPPLY,0,CARD STOCK,PER PHARM AST,DISPENSE,PER FACINCHGE,TRANSPORT PERSONAL,MONTHLY,DRUG ALL,MI,Drug Supply,0,Stock Card,4,Community
4451,DH,1,DRUG SUPPLY,0,CARD STOCK,PER PHARM AST,DISPENSE,PER FACINCHGE,COLLECT,MONTHLY,DRUG ALL,MI,Drug Supply,0,Stock Card,4,Community
4451,DH,1,DRUG SUPPLY,0,CARD STOCK,PER PHARM AST,DISPENSE,OFF DHO,TRANSPORT PERSONAL,MONTHLY,DRUG ALL,MI,Drug Supply,0,Stock Card,4,Community
4451,DH,1,DRUG SUPPLY,0,CARD STOCK,PER PHARM AST,DISPENSE,OFF DHO,COLLECT,MONTHLY,DRUG ALL,MI,Drug Supply,0,Stock Card,4,Community
4451,DH,2,INIT ART,0,REG ART,PER CLERK ART,PER CLERK ART and PER COUNS HTC,PER DISTRICT,TRANSPORT PERSONAL,DAILY,PROGPERFORM,PROGPERFORM,Initiated on ART,0,Anti-Retroviral Treatment Register,4,Community
4451,DH,2,INIT ART,0,REG ART,PER COUNS HTC,PER CLERK ART and PER COUNS HTC,PER DISTRICT,TRANSPORT PERSONAL,DAILY,PROGPERFORM,PROGPERFORM,Initiated on ART,0,Anti-Retroviral Treatment Register,4,Community
4451,DH,2,INIT ART PLW,0,REG ART,PER CLERK ART,PER CLERK ART and PER COUNS HTC,PER DISTRICT,TRANSPORT PERSONAL,DAILY,PROGPERFORM,PROGPERFORM,Number of pregnant and lactating women initiated on ART,0,Anti-Retroviral Treatment Register,4,Community
4451,DH,2,INIT ART PLW,0,REG ART,PER COUNS HTC,PER CLERK ART and PER COUNS HTC,PER DISTRICT,TRANSPORT PERSONAL,DAILY,PROGPERFORM,PROGPERFORM,Number of pregnant and lactating women initiated on ART,0,Anti-Retroviral Treatment Register,4,Community
4451,DH,2,TEST HIV UNDER,0,CARD NUT,PER COUNS HTC,VCT,OFF DHO,TRANSPORT PERSONAL,MONTHLY,PROGPERFORM,PROGPERFORM,Number of undernourished individuals tested for HIV,0,Nutrition Outpatient Therapuetic Program Card/Supplementary Feeding Program Card,4,Community
4451,DH,2,TEST HIV UNDER,0,CARD NUT,PER COUNS HTC,VCT,OFF DHO,TRANSPORT PERSONAL,MONTHLY,PROGPERFORM,DRUG ALL,Number of undernourished individuals tested for HIV,0,Nutrition Outpatient Therapuetic Program Card/Supplementary Feeding Program Card,4,Community
4451,DH,2,TEST HIV UNDER,0,CARD NUT,PER COUNS HTC,VCT,OFF DHO,COLLECT,MONTHLY,PROGPERFORM,PROGPERFORM,Number of undernourished individuals tested for HIV,0,Nutrition Outpatient Therapuetic Program Card/Supplementary Feeding Program Card,4,Community
4451,DH,2,TEST HIV UNDER,0,CARD NUT,PER COUNS HTC,VCT,OFF DHO,COLLECT,MONTHLY,PROGPERFORM,DRUG ALL,Number of undernourished individuals tested for HIV,0,Nutrition Outpatient Therapuetic Program Card/Supplementary Feeding Program Card,4,Community
4451,DH,2,PREVALENCE UNDER,0,CARD NUT,PER COUNS HTC,VCT,OFF DHO,TRANSPORT PERSONAL,MONTHLY,PROGPERFORM,PROGPERFORM,HIV prevalence rate among undernourished individuals,0,Nutrition Outpatient Therapuetic Program Card/Supplementary Feeding Program Card,4,Community
4451,DH,2,PREVALENCE UNDER,0,CARD NUT,PER COUNS HTC,VCT,OFF DHO,COLLECT,MONTHLY,PROGPERFORM,PROGPERFORM,HIV prevalence rate among undernourished individuals,0,Nutrition Outpatient Therapuetic Program Card/Supplementary Feeding Program Card,4,Community
4451,DH,2,PREVALENCE UNDER,0,CARD NUT,PER COUNS HTC,VCT,OFF DHO,TRANSPORT PERSONAL,MONTHLY,PROGPERFORM,DRUG ALL,HIV prevalence rate among undernourished individuals,0,Nutrition Outpatient Therapuetic Program Card/Supplementary Feeding Program Card,4,Community
4451,DH,2,PREVALENCE UNDER,0,CARD NUT,PER COUNS HTC,VCT,OFF DHO,COLLECT,MONTHLY,PROGPERFORM,DRUG ALL,HIV prevalence rate among undernourished individuals,0,Nutrition Outpatient Therapuetic Program Card/Supplementary Feeding Program Card,4,Community
4451,DH,2,TEST HIV,0,REG HTC,PER COUNS HTC,VCT,PER COOR HTC,TRANSPORT PERSONAL,MONTH Q AN,CAMPAIGN,FOLLOWUP,Test HIV,0,HIV Testing and Counseling Register,4,Community
4451,DH,2,TEST HIV,0,REG HTC,PER COUNS HTC,VCT,PER COOR HTC,COLLECT,MONTH Q AN,CAMPAIGN,FOLLOWUP,Test HIV,0,HIV Testing and Counseling Register,4,Community
4451,DH,2,TEST HIV,0,REG HTC,PER COUNS HTC,VCT,PARTNER BAYLOR,TRANSPORT PERSONAL,MONTH Q AN,CAMPAIGN,FOLLOWUP,Test HIV,0,HIV Testing and Counseling Register,4,Community
4451,DH,2,TEST HIV,0,REG HTC,PER COUNS HTC,VCT,PARTNER BAYLOR,COLLECT,MONTH Q AN,CAMPAIGN,FOLLOWUP,Test HIV,0,HIV Testing and Counseling Register,4,Community
4451,DH,2,TEST HIVPOS PREGNANT,0,REG ANC,PER NURSE,ART,DONTKNOW,COLLECT,MI,FOLLOWUP,MI,Number of pregnant women tested HIV positive,0,Antenatal Care Register,4,Community
4451,DH,2,TEST HIVPOS PREGNANT,0,REG ANC,PER NURSE,ANC,DONTKNOW,COLLECT,MI,FOLLOWUP,MI,Number of pregnant women tested HIV positive,0,Antenatal Care Register,4,Community
4451,DH,2,PREGNANT,0,REG ANC,PER NURSE,ART,DONTKNOW,DONTKNOW,MI,FOLLOWUP,MI,Target Population Pregnant Women,0,Antenatal Care Register,4,Community
4451,DH,2,PREGNANT,0,REG ANC,PER NURSE,ANC,DONTKNOW,DONTKNOW,MI,FOLLOWUP,MI,Target Population Pregnant Women,0,Antenatal Care Register,4,Community
4451,DH,3,MI,0,REG ART,PER CLERK ART,MI,OFF DHO,COLLECT,MONTH Q,TREATADHERE,DRUG ALL,Missing Information,0,Anti-Retroviral Treatment Register,4,Community
4451,DH,3,MI,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT PERSONAL,MONTH Q,TREATADHERE,DRUG ALL,Missing Information,0,Anti-Retroviral Treatment Register,4,Community
4451,DH,3,MI,0,REG ART,PER CLERK ART,MI,PER MOH,COLLECT,MONTH Q,TREATADHERE,DRUG ALL,Missing Information,0,Anti-Retroviral Treatment Register,4,Community
4451,DH,3,MI,0,REG ART,PER CLERK ART,MI,PER MOH,TRANSPORT PERSONAL,MONTH Q,TREATADHERE,DRUG ALL,Missing Information,0,Anti-Retroviral Treatment Register,4,Community
4451,DH,3,INIT HCC CHILD,0,REG HCC,PER CLERK ART,MI,OFF DHO,COLLECT,MONTH Q,PROGPERFORM,RESMOB,Number of children initiated on HCC,0,Health Center Committee Register,4,Community
4451,DH,3,INIT HCC CHILD,0,REG HCC,PER CLERK ART,MI,OFF DHO,TRANSPORT PERSONAL,MONTH Q,PROGPERFORM,RESMOB,Number of children initiated on HCC,0,Health Center Committee Register,4,Community
4451,DH,3,INIT HCC CHILD,0,REG HCC,PER CLERK ART,MI,PER MOH,COLLECT,MONTH Q,PROGPERFORM,RESMOB,Number of children initiated on HCC,0,Health Center Committee Register,4,Community
4451,DH,3,INIT HCC CHILD,0,REG HCC,PER CLERK ART,MI,PER MOH,TRANSPORT PERSONAL,MONTH Q,PROGPERFORM,RESMOB,Number of children initiated on HCC,0,Health Center Committee Register,4,Community
4451,DH,3,TEST DBS INFANT,0,REG EID,PER CLERK ART,MI,OFF DHO,TRANSPORT PERSONAL,MONTH Q,PROGPERFORM,PROGPERFORM,Number of infants tested for HIV through dried blood spot testing,0,Early Infant Diagnosis Register,4,Community
4451,DH,3,TEST DBS INFANT,0,REG EID,PER CLERK ART,MI,OFF DHO,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Number of infants tested for HIV through dried blood spot testing,0,Early Infant Diagnosis Register,4,Community
4451,DH,3,TEST DBS INFANT,0,REG EID,PER CLERK ART,MI,PER MOH,TRANSPORT PERSONAL,MONTH Q,PROGPERFORM,PROGPERFORM,Number of infants tested for HIV through dried blood spot testing,0,Early Infant Diagnosis Register,4,Community
4451,DH,3,TEST DBS INFANT,0,REG EID,PER CLERK ART,MI,PER MOH,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Number of infants tested for HIV through dried blood spot testing,0,Early Infant Diagnosis Register,4,Community
4451,DH,3,TEST DBS INFANT,0,REG EID,PER COUNS HTC,MI,OFF DHO,TRANSPORT PERSONAL,MONTH Q,PROGPERFORM,PROGPERFORM,Number of infants tested for HIV through dried blood spot testing,0,Early Infant Diagnosis Register,4,Community
4451,DH,3,TEST DBS INFANT,0,REG EID,PER COUNS HTC,MI,OFF DHO,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Number of infants tested for HIV through dried blood spot testing,0,Early Infant Diagnosis Register,4,Community
4451,DH,3,TEST DBS INFANT,0,REG EID,PER COUNS HTC,MI,PER MOH,TRANSPORT PERSONAL,MONTH Q,PROGPERFORM,PROGPERFORM,Number of infants tested for HIV through dried blood spot testing,0,Early Infant Diagnosis Register,4,Community
4451,DH,3,TEST DBS INFANT,0,REG EID,PER COUNS HTC,MI,PER MOH,COLLECT,MONTH Q,PROGPERFORM,PROGPERFORM,Number of infants tested for HIV through dried blood spot testing,0,Early Infant Diagnosis Register,4,Community
4451,DH,4,DEFAULT,0,CARD MAS,PER CLERK ART,MI,PER EXPCLIENT,INPER,WEEKLY,FOLLOWUP,NA,Defaulters,0,Master Card,4,Community
4451,DH,5,NA,0,DONTKNOW,NA,NA,NA,NA,NA,NA,NA,Not Available,0,Don't Know,4,Community
4451,DH,6,HIVPOS PREGNANT,0,REG PMTCT,PER COUNS HTC,MI,PER COOR HTC,TRANSPORT PERSONAL,MONTHLY,PROGPERFORM,RESMOB,Number of HIV positive pregnant women,0,Preventing Mother to Child Transmission Register,4,Community
4451,DH,7,MI,0,RPT HIV,PER CLERK ART,MI,PER MOH,COLLECT,QUARTERLY,PROGPERFORM,FEEDBACK,Missing Information,0,HIV Report,4,Community
4451,DH,7,MI,0,RPT HIV,PER CLERK ART,MI,PER DISTRICT,COLLECT,QUARTERLY,PROGPERFORM,FEEDBACK,Missing Information,0,HIV Report,4,Community
4451,DH,7,MI,0,RPT HIV,PER NURSE,MI,PER MOH,COLLECT,QUARTERLY,PROGPERFORM,FEEDBACK,Missing Information,0,HIV Report,4,Community
4451,DH,7,MI,0,RPT HIV,PER NURSE,MI,PER DISTRICT,COLLECT,QUARTERLY,PROGPERFORM,FEEDBACK,Missing Information,0,HIV Report,4,Community
4451,DH,8,NA,0,DONTKNOW,NA,NA,NA,NA,NA,NA,NA,Not Available,0,Don't Know,4,Community
10011,DM,1,DRUG SUPPLY,DRUG SUPPLY,PHONE,0,0,0,0,QUARTERLY,PROBLEMSOLVE,0,Drug Supply,Drug Supply,Phone,1,Central
10011,DM,3,MI,INTEGRATE,MEETING,0,0,0,0,QUARTERLY,PROBLEMSOLVE,0,Missing Information,Integrate Services,Meeting,1,Central
10011,DM,3,MI,INTEGRATE,MEETING,0,0,0,0,QUARTERLY,PLAN,0,Missing Information,Integrate Services,Meeting,1,Central
10011,DM,3,MI,INTEGRATE,PER SUPER,0,0,0,0,QUARTERLY,PROBLEMSOLVE,0,Missing Information,Integrate Services,Supervisor,1,Central
10011,DM,3,MI,INTEGRATE,PER SUPER,0,0,0,0,QUARTERLY,PLAN,0,Missing Information,Integrate Services,Supervisor,1,Central
10011,DM,4,DEFAULTRATE,RETENT,MEETING,0,0,0,0,QUARTERLY,DECISION,0,The default rate,Retention,Meeting,1,Central
10011,DM,9,BUDGET,COORDINATE,MEETING,0,0,0,0,QUARTERLY,MONITORPERF,0,Facility or Regional Budget,Partner/Stakeholder Coordination,Meeting,1,Central
10012,DM,2,NA,PROGPERFORM,MEETING,0,0,0,0,QUARTERLY,MI,0,Not Available,Program Performance,Meeting,1,Central
10012,DM,4,MI,RETENT,MI,0,0,0,0,MI,MI,0,Missing Information,Retention,Missing Information,1,Central
10012,DM,6,MI,UPTAKE,MI,0,0,0,0,MI,MI,0,Missing Information,Increase Uptake/Demand Creation,Missing Information,1,Central
10012,DM,6,TREAT ART,MI,MI,0,0,0,0,MI,MI,0,Treatment ART,Missing Information,Missing Information,1,Central
10012,DM,6,DEFAULTRATE,MI,MI,0,0,0,0,MI,MI,0,The default rate,Missing Information,Missing Information,1,Central
10012,DM,7,NEWCASE,PROGPERFORM,MINUTE,0,0,0,0,QUARTERLY,DECISION,0,New Cases,Program Performance,Minute,1,Central
10012,DM,7,NEWCASE,PROGPERFORM,RPT,0,0,0,0,QUARTERLY,DECISION,0,New Cases,Program Performance,Report,1,Central
10012,DM,7,NEWCASE,PROGPERFORM,MEETING,0,0,0,0,QUARTERLY,DECISION,0,New Cases,Program Performance,Meeting,1,Central
10012,DM,9,MI,PROGPERFORM,MEETING,0,0,0,0,BIANNUAL,MONITORPERF,0,Missing Information,Program Performance,Meeting,1,Central
21010,DH,1,TREAT,0,RPT LAHAF,OFF MISO,MI,SYS DATABASE,USB,MONTH Q,NONE,FEEDBACK,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,OFF MISO,MI,SYS DATABASE,SYS DATABASE,MONTH Q,NONE,FEEDBACK,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,OFF MISO,MI,SYS DATABASE,USB,MONTH Q,NONE,GENRPT,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,OFF MISO,MI,SYS DATABASE,SYS DATABASE,MONTH Q,NONE,GENRPT,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,OFF MISO,MI,PER NAC,USB,MONTH Q,NONE,FEEDBACK,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,OFF MISO,MI,PER NAC,SYS DATABASE,MONTH Q,NONE,FEEDBACK,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,OFF MISO,MI,PER NAC,USB,MONTH Q,NONE,GENRPT,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,OFF MISO,MI,PER NAC,SYS DATABASE,MONTH Q,NONE,GENRPT,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,PARTNER CBO,MI,SYS DATABASE,USB,MONTH Q,NONE,FEEDBACK,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,PARTNER CBO,MI,SYS DATABASE,SYS DATABASE,MONTH Q,NONE,FEEDBACK,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,PARTNER CBO,MI,SYS DATABASE,USB,MONTH Q,NONE,GENRPT,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,PARTNER CBO,MI,SYS DATABASE,SYS DATABASE,MONTH Q,NONE,GENRPT,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,PARTNER CBO,MI,PER NAC,USB,MONTH Q,NONE,FEEDBACK,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,PARTNER CBO,MI,PER NAC,SYS DATABASE,MONTH Q,NONE,FEEDBACK,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,PARTNER CBO,MI,PER NAC,USB,MONTH Q,NONE,GENRPT,Patients Treated,0,LAHARF Report,2,District
21010,DH,1,TREAT,0,RPT LAHAF,PARTNER CBO,MI,PER NAC,SYS DATABASE,MONTH Q,NONE,GENRPT,Patients Treated,0,LAHARF Report,2,District
21010,DH,8,TEST HIVPOS,0,MINUTE,OFF ADMINDEP,MI,GENRPT,INTERNAL,ASNEED,BUDGET,BUDGET,Test HIV Positive,0,Minute,2,District
21010,DH,8,MEETCONDUCT,0,MINUTE,OFF MISO,MI,PER DIRADMIN,FORM,MONTHLY,PLAN,BUDGET,Meeting Conducted,0,Minute,2,District
21010,DH,8,MEETCONDUCT,0,MINUTE,OFF MISO,MI,PER DIRADMIN,MEMO,MONTHLY,PLAN,BUDGET,Meeting Conducted,0,Minute,2,District
21010,DH,8,MEETCONDUCT,0,MINUTE,OFF MISO,MI,PER DIRADMIN,MINUTE,MONTHLY,PLAN,BUDGET,Meeting Conducted,0,Minute,2,District
21010,DH,8,MEETCONDUCT,0,MINUTE,OFF MISO,MI,PER DIRADMIN,FORM,MONTHLY,RESMOB,BUDGET,Meeting Conducted,0,Minute,2,District
21010,DH,8,MEETCONDUCT,0,MINUTE,OFF MISO,MI,PER DIRADMIN,MEMO,MONTHLY,RESMOB,BUDGET,Meeting Conducted,0,Minute,2,District
21010,DH,8,MEETCONDUCT,0,MINUTE,OFF MISO,MI,PER DIRADMIN,MINUTE,MONTHLY,RESMOB,BUDGET,Meeting Conducted,0,Minute,2,District
32101,DH,1,DRUG SUPPLY,0,REG STOCK,PER NURSE,MI,OFF DHO,TRANSPORT MOTO,MONTHLY,DRUG ALL,PLAN,Drug Supply,0,Drug Stock Register,3,Facility
32101,DH,1,DRUG SUPPLY,0,REG STOCK,PER NURSE,MI,SYS LMIS,TRANSPORT MOTO,MONTHLY,DRUG ALL,PLAN,Drug Supply,0,Drug Stock Register,3,Facility
