Program,Table,Element,Abbreviation,Topic,HIV_Flag,REPORT_Flag,TB_Flag,ART_Flag,Maternity_Flag,Date_Flag
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS ADMISSION,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS DISTRICT HOSPITAL,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS FLIPCHAT,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS HEALTH CENTRE,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS HEALTH POST,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS INPATIENT DEATH,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS LEAFLETS,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS NONE,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS OTHER,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS POSTRES,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS RURAL COMM HOSP,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS TOTAL# PROVIDED IN THIS QUARTER,SEXUALLY,STI,Y,Y,N,N,N,N
HMIS,DHIS,SEXUALLY TRANSMITTED INFECTIONS TV DVDS,SEXUALLY,STI,Y,N,N,N,N,N
HMIS,DHIS,SFP 6 59 MONTHS,SFP,FP,N,Y,N,N,N,N
HMIS,DHIS,SFP 60 MONTHS <12 YEARS,SFP,FP,N,Y,N,N,N,N
HMIS,DHIS,SFP CHECKED BY,SFP,FP,N,N,N,N,N,N
HMIS,DHIS,SFP CHILD HIV SERO STATUS,SFP,HIV,Y,N,N,N,N,N
HMIS,DHIS,SFP CHILDREN ON ART,SFP,ART,Y,N,N,Y,N,N
HMIS,DHIS,SFP CHILDREN REFERRED FOR HTC,SFP,FP,N,Y,N,N,N,N
HMIS,DHIS,SFP CHILDREN TESTED FOR HIV,SFP,HIV,Y,N,N,N,N,N
HMIS,DHIS,SFP COMMENTS ON PERFOMANCE INDICATORS,SFP,FP,N,N,N,N,N,N
HMIS,DHIS,SFP EXPOSED CHILDREN ON ART,SFP,ART,Y,N,N,Y,N,N
HMIS,DHIS,SFP FOLLOW UP NRU OTP,SFP,FP,N,N,N,N,N,N
HMIS,DHIS,SFP LACTATING,SFP,FP,N,N,N,N,N,N
HMIS,DHIS,SFP LW SEROSTATUS,SFP,FP,N,N,N,N,N,N
HMIS,DHIS,SFP MATERNAL HIV SERO STATUS,SFP,HIV,Y,N,N,N,Y,N
HMIS,DHIS,SFP MEAN LENGTH OF STAY,SFP,FP,N,N,N,N,N,N
HMIS,DHIS,SFP NEW ADMISSIONS BY GENDER,SFP,FP,N,N,N,N,N,N
HMIS,DHIS,SFP NUMBER OF RELAPSES,SFP,FP,N,Y,N,N,N,N
HMIS,DHIS,SFP NUMBER OF TWIN CHILDREN,SFP,FP,N,Y,N,N,N,N
HMIS,DHIS,SFP OTHER,SFP,FP,N,N,N,N,N,N
HMIS,DHIS,SFP PREGNANT,SFP,FP,N,N,N,N,Y,N
HMIS,DHIS,SFP PREPARED BY,SFP,FP,N,N,N,N,N,N
HMIS,DHIS,SFP PW LW REFERRED FOR HTC,SFP,FP,N,Y,N,N,N,N
HMIS,DHIS,SFP PW LW TESTED FOR HIV,SFP,HIV,Y,N,N,N,N,N
HMIS,DHIS,SFP PW SEROSTATUS,SFP,FP,N,N,N,N,N,N
HMIS,DHIS,SG ABSCESS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG ALL DENTAL SURGICAL CONDITIONS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG ALL EAR NOSE AND THROAT,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG ALL OPHTHALMIC CONDITIONS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG ALL ORTHOPEDIC CASES,SG,SG,N,Y,N,N,N,N
HMIS,DHIS,SG ALL ROAD TRAFFIC INJURIES,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG ALL UROLOGICAL CONDITIONS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG APPENDICITIS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG BED OCCUPANCY RATE,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG BED TURN OVER,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG BOWEL OBSTRUCTION,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG BURNS 1ST DEGREE,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG BURNS 2ND DEGREE,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG BURNS 3RD DEGREE,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG CONGENITAL MALFORMATIONS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG GASTRO INTESTINAL BLEEDING,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG GENERAL ASSAULT INJURIES,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG HERNIA,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG IN PATIENT DAYS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG NUM OF REPORTD NON FUNCTIONAL MED EQUIP LASTING >7DAYS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG NUM OF REPORTED KEY MEDICAL SUPPLIES STOCK OUTS OF > 7 DAYS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG NUM OF REPORTED KEY MEDICINES STOCK OUTS OF > 7 DAYS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG OCCUPATIONAL RELATED INJURIES,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG OPD TOTAL ATTENDANCE,SG,SG,N,Y,N,N,N,N
HMIS,DHIS,SG OSTEOMYELITIS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG PEPTIC ULCERS DISEASE,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG PERFORATED STOMACH,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG RAUMA CHEST AND ABDOMEN INJURIES,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG TOT NUM OF PATIENTS OPERATED ON WITHIN 7 DAYS,SG,SG,N,Y,N,N,N,N
HMIS,DHIS,SG TOT NUM OF PATIENTS SEEN BY SPECIALIST WITHIN 4 WKS,SG,SG,N,Y,N,N,N,N
HMIS,DHIS,SG TOTAL NUMBER OF ADMISSIONS FROM ALL CAUSES,SG,SG,N,Y,N,N,N,N
HMIS,DHIS,SG TOTAL NUMBER OF DISCHARGES,SG,SG,N,Y,N,N,N,N
HMIS,DHIS,SG TOTAL NUMBER OF IN PATIENT DEATHS,SG,SG,N,Y,N,N,N,N
HMIS,DHIS,SG TOTAL NUMBER OF OPERATIONS,SG,SG,N,Y,N,N,N,N
HMIS,DHIS,SG TRAUMA HEAD INJURIES,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG TRAUMA INJURIES OF EXTREMITIES,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG TRAUMA SPINAL INJURIES,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG TRAUMATIC CONDITIONS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SG TUMORS,SG,SG,N,N,N,N,N,N
HMIS,DHIS,SH CHECKED BY,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH CSB LIKUNIL STOCKOUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SH DSM,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH DSM STOCK OUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SH F100,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH F100 STOCK OUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SH F75,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH F75 STOCK OUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SH LIKUNI PHALA CSB,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH MAIZE MEAL,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH MAIZE MEAL STOCKOUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SH NO OF CARE TAKERS OF TFC,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH NO OF CHILDREN NRU,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH NO OF CHILDREN OTP,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH NO OF CHILDREN SFP,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH NO OF OUTREACH CLINICS,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH NO OF PREGNANT LACTATING WOMEN,SH,SH,Y,N,N,N,Y,N
HMIS,DHIS,SH OIL,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH OIL STOCKOUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SH OTHER,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH PREPARED BY,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH PULSES,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH PULSES STOCK OUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SH REASONS FOR LOSS,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH RESOMAL,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH RESOMAL STOCKOUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SH RICE,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH RICE STOCKOUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SH RUTF PLUMPY NUT,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH RUTF PLUMPY STOCK OUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SH SUGAR,SH,SH,Y,N,N,N,N,N
HMIS,DHIS,SH SUGAR STOCK OUT WITHIN THE MONTH,SH,SH,Y,Y,N,N,N,N
HMIS,DHIS,SHN AVAILABILITY OF SHN ACTIVITIES IN DIP,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN AVAILABILTY OF POLICY PROTOCOLS & GUIDELINE,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN FREQUENCY OF DRUG SUPPLY IN THE SCHOOL,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF CHILDREN DEWORMED,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF CHILDREN PHYSICALLY EXAMINED THIS MONTH,SHN,SHN,Y,Y,N,N,N,N
HMIS,DHIS,SHN NO OF CHILDREN REFERRED FOR FURTHER SERVICES,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF CHILDREN REFERRED FOR IMMUNIZATION,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF COMMUNITIES WITH ACTIVE COMMUNITY PARTICIPATION IN SHN ACTIVITIES,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF HE SESSION CONDUCTED ON TOPICS RELATED HEALTH & NUTRITION,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF IN SERVICE EDUCATION SESSIONS CONDUCTED FOR HEALTH WORKERS,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF IN SERVICE EDUCATION SESSIONS CONDUCTED FOR TEACHERS,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF MEETINGS CONDUCTED TO REVIEW PROGRESS OF SHN INTERVENTIONS AT DISTRICT & SCHOOL LEVEL,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF NURSES PROVIDING SHN SERVICES,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF PROVIDERS WITH A RELIABLE MEANS OF TRANSPORT,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF PUPILS COUNSELLED,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF PUPILS RECEIVED MICRONUTRIENT SUPPLEMENTATION  FS VIT A ,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF PUPILS TREATED FOR COMMON INJURIES AT SCHOOL,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF PUPILS TREATED FOR MINOR AILMENTS,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF PUPILS WHO HAD BREAKFAST BEFORE GOING TO SCHOOLS,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF PUPILS WITH SCHOOL MEALS,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF RESEARCH SURVEYS CONDUCTED,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOL WITH PROPERLY DOCUMENTED DATA,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS IN THE DISTRICT NURSERY,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS IN THE DISTRICT PRESCHOOL,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS IN THE DISTRICT PRIMARY,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS IN THE DISTRICT SECONDARY,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS PROVIDING SHN SERVICES,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS REPORTING IN TIME,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS SUPERVISED BY THE DISTRICT TEAMS IN THIS MONTH,SHN,SHN,Y,Y,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS WITH FUNCTIONAL FIRST AID KIT,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS WITH FUNCTIONAL SHN COMMITTES,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS WITH HAND WASHING FACILITIES,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS WITH PROPER TOILETS,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS WITH SAFE GROUNDS & BUILDINGS,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS WITH SAFE WATER SUPPLIES,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NO OF SCHOOLS WITH SCHOOL GARDENS,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NOOF SCHOOLS WITH TEACHERS TRAINED IN SHN SERVICES,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SHN NOOF SCHOOLS WITH TRAINED FIRST AIDERS,SHN,SHN,Y,N,N,N,N,N
HMIS,DHIS,SK ACNE VULGARIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK ACTINIC SOLAR KERATOSIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK ALBINISM,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK ATOPIC DEMATITIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK BASAL CELL CARINOMA,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK CHICKEN POX,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK CONTACT DERMATITIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK ECTHYMA,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK ERYTHEMA MULTFOME,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK FIXED DRUG ERRUPTION,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK HERPES SIMPLEX,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK HERPES ZOOSTER,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK IMPETIGO,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK INSECT BITES,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK KARPOSIS SARCOMA,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK KERATO ACANTHOMA,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK LEPROSY,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK LICHEN PLANUS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK LICHEN SIMPLEX,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK MILIARIA,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK MOLLUSCUM CONTAGIOSUM,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK NEURO DERMATITIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK NUMBER OF CASES ADMITTED,SK,SK,N,Y,N,N,N,N
HMIS,DHIS,SK NUMBER OF CASES ADMITTED AGE,SK,SK,N,Y,N,N,N,N
HMIS,DHIS,SK NUMBER OF CASES DISCHARGED,SK,SK,N,Y,N,N,N,N
HMIS,DHIS,SK NUMBER OF CASES DISCHARGED AGE,SK,SK,N,Y,N,N,N,N
HMIS,DHIS,SK NUMBER OF OPD CASES SEEN,SK,SK,N,Y,N,N,N,N
HMIS,DHIS,SK NUMBER OF OPD CASES SEEN AGE,SK,SK,N,Y,N,N,N,N
HMIS,DHIS,SK OTHER,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK OTHER BACTERIAL INFECTION,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK OTHER FUNGUS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK OTHER PHOTODERMATOSES,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK OTHER STDS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK OTHER TYPES OF ECZEMA,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK OTHER VIRAL INFECTIONS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK PHOTOSENSITIVE ECZEMA,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK PITYRIASIS ROSEA,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK PRURIGO PRURITIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK PSORIASIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK PYTYRIASIS VERSICOLOR,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK SCABIES,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK SEBORRHOEIC DERMATITIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK SQUAMOUS CELL CARCINOMA,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK STEVEN JOHNSTON SYNDROME,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK SUNBURN,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK SYPHILIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK TINEA CAPITIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK TINEA CORPORIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK TINEA PEDIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK TOXIC EPIDERMAL NECROLYSIS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK URTICARIA,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK VIITILIGO,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SK WARTS,SK,SK,N,N,N,N,N,N
HMIS,DHIS,SS DELIVERIES RECEIVED IN MONTH DSM,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS DELIVERIES RECEIVED IN MONTH F100,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS DELIVERIES RECEIVED IN MONTH F75,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS DELIVERIES RECEIVED IN MONTH LIKUNI PHALA,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS DELIVERIES RECEIVED IN MONTH MAIZE MEAL,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS DELIVERIES RECEIVED IN MONTH OIL,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS DELIVERIES RECEIVED IN MONTH PLUMPYNUT,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS DELIVERIES RECEIVED IN MONTH PULSES,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS DELIVERIES RECEIVED IN MONTH RUTF,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS DELIVERIES RECEIVED IN MONTH SUGAR,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS NUMBER OF CHILDREN OF THERAPEUTIC FEEDING CHILDREN FEMALE,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS NUMBER OF CHILDREN OF THERAPEUTIC FEEDING CHILDREN MALE,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS DSM,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS F100,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS F75,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS LIKUNI PHALA,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS MAIZE MEAL,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS OIL,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS PLUMPYNUT,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS PULSES,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS RUTF,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS SUGAR,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY LOST DSM,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY LOST F100,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY LOST F75,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY LOST LIKUNI PHALA,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY LOST MAIZE MEAL,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY LOST OIL,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY LOST PLUMPYNUT,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY LOST PULSES,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY LOST RUFT,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS QUANTITY LOST SUGAR,SS,SS,Y,N,N,N,N,N
HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH DSM,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH F100,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH F75,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH LIKUNI PHALA,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH MAIZE MEAL,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH OIL,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH PLUMPYNUT,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH PULSES,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH RUTF,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH SUGAR,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH DSM,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH F100,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH F75,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH LIKUNI PHALA,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH MAIZE MEAL,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH OIL,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH PLUMPYNUT,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH PULSES,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH RUTF,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH SUGAR,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH DSM,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH F100,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH F75,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH LIKUNI PHALA,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH MAIZE MEAL,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH OIL,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH PLUMPYNUT,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH PULSES,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH RUTF,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH SUGAR,SS,SS,Y,Y,N,N,N,N
HMIS,DHIS,STI 0 19 YEARS,STI,STI,Y,N,N,N,N,N
HMIS,DHIS,STI 20 24 YEARS,STI,STI,Y,N,N,N,N,N
HMIS,DHIS,STI 25 YEARS OR OLDER,STI,STI,Y,N,N,N,N,N
HMIS,DHIS,STI AVD DIAGNOSIS HIGH RISK,STI,STI,Y,N,N,N,N,N
HMIS,DHIS,STI AVD DIAGNOSIS LOW RISK,STI,STI,Y,N,N,N,N,N
HMIS,DHIS,STI BA DIAGNOSIS,STI,STI,Y,N,N,N,N,N
